payment_id,ride_id,amount,payment_date
P012826,R009200,40.9,2025-06-10
P012827,R018113,13.9,2026-01-14
P012828,R020671,31.33,2024-05-30
P012829,R025717,26.57,2025-07-24
P012830,R015467,7.14,2025-11-07
P012831,R020028,28.44,2025-08-25
P012832,R017500,39.71,2026-05-24
P012833,R020441,31.38,2025-11-20
P012834,R018009,36.09,2025-12-04
P012835,R016706,25.07,2024-11-13
P012836,R023175,16.05,2026-05-03
P012837,R009429,29.31,2026-05-15
P012838,R008028,35.42,2025-02-16
P012839,R014500,17.92,2024-09-09
P012840,R001998,13.91,2026-06-27
P012841,R027892,35.37,2025-03-16
P012842,R010657,35.02,2026-05-27
P012843,R029422,31.48,2026-04-14
P012844,R005462,36.23,2024-07-25
P012845,R020767,15.62,2024-07-14
P012846,R020132,21.89,2024-05-01
P012847,R006993,15.44,2024-04-08
P012848,R001237,33.42,2025-04-09
P012849,R012914,29.47,2024-09-05
P012850,R029640,13.57,2026-06-24
P012851,R007814,41.89,2025-02-22
P012852,R002292,34.0,2025-04-28
P012853,R024838,14.76,2025-02-09
P012854,R023455,11.77,2025-07-25
P012855,R015019,18.02,2024-11-15
P012856,R012179,45.78,2024-10-24
P012857,R002796,14.62,2025-04-30
P012858,R015369,20.42,2026-02-02
P012859,R026104,27.23,2025-02-02
P012860,R025121,33.99,2025-01-24
P012861,R017876,37.63,2025-02-09
P012862,R000065,37.63,2025-06-05
P012863,R021460,15.3,2025-08-16
P012864,R014981,13.92,2026-03-18
P012865,R012562,10.59,2025-06-02
P012866,R016935,10.96,2025-12-03
P012867,R013055,21.5,2025-01-19
P012868,R006510,18.15,2025-06-14
P012869,R019651,18.93,2025-04-21
P012870,R009271,10.52,2026-02-08
P012871,R002861,24.06,2025-07-22
P012872,R026353,14.49,2024-08-12
P012873,R029745,21.84,2024-05-26
P012874,R008640,8.79,2025-11-30
P012875,R000489,37.84,2025-10-05
P012876,R013020,31.24,2026-06-28
P012877,R012726,24.54,2024-10-21
P012878,R021551,7.95,2025-09-11
P012879,R002825,37.35,2024-11-12
P012880,R012383,19.82,2024-08-11
P012881,R012918,14.1,2025-05-30
P012882,R017723,24.23,2025-09-11
P012883,R028588,13.41,2025-04-17
P012884,R028588,13.41,2025-04-17
P012885,R002200,13.92,2026-02-26
P012886,R013426,12.54,2025-08-12
P012887,R029248,16.38,2025-12-30
P012888,R005151,13.33,2026-02-03
P012889,R024419,7.54,2026-01-19
P012890,R012680,12.82,2026-04-02
P012891,R019767,19.34,2026-05-05
P012892,R000382,39.98,2024-09-26
P012893,R010362,33.84,2025-04-23
P012894,R011007,42.12,2026-06-08
P012895,R004727,30.63,2025-12-16
P012896,R018450,42.35,2025-02-21
P012897,R026896,42.57,2025-05-01
P012898,R010981,35.63,2026-06-19
P012899,R009326,15.74,2025-11-08
P012900,R008906,7.73,2025-08-30
P012901,R010173,12.44,2025-02-26
P012902,R020281,29.21,2025-06-19
P012903,R007969,23.18,2025-08-31
P012904,R019488,17.28,2026-03-10
P012905,R023346,38.32,2026-06-08
P012906,R025877,10.79,2026-01-20
P012907,R008321,14.89,2025-01-22
P012908,R024124,20.19,2025-07-10
P012909,R028467,37.8,2024-11-27
P012910,R013245,18.46,2025-09-27
P012911,R012817,5.86,2025-09-18
P012912,R025912,36.56,2025-04-23
P012913,R016259,25.74,2025-11-17
P012914,R022563,14.34,2025-11-30
P012915,R027809,26.09,2026-05-26
P012916,R027524,22.6,2026-04-12
P012917,R028854,40.78,2025-02-15
P012918,R007382,6.32,2026-04-16
P012919,R023769,22.3,2025-11-06
P012920,R023789,28.6,2024-06-14
P012921,R006332,34.11,2026-02-03
P012922,R015190,20.51,2026-04-19
P012923,R011513,38.19,2024-12-15
P012924,R010313,31.61,2025-10-01
P012925,R011972,32.84,2026-05-17
P012926,R016731,8.51,2025-05-15
P012927,R022030,13.18,2025-09-05
P012928,R026906,15.74,2025-10-26
P012929,R007890,9.34,2026-05-20
P012930,R017216,28.62,2026-04-19
P012931,R014409,22.41,2024-04-25
P012932,R013061,36.99,2025-07-31
P012933,R017325,11.85,2025-02-27
P012934,R014697,10.8,2024-05-11
P012935,R010072,33.34,2025-01-29
P012936,R010044,22.87,2025-02-08
P012937,R026598,7.73,2026-01-25
P012938,R020957,22.87,2024-10-15
P012939,R010093,23.15,2025-01-23
P012940,R015724,13.78,2026-01-21
P012941,R015724,13.78,2026-01-21
P012942,R029237,9.14,2024-12-11
P012943,R003748,32.73,2026-02-11
P012944,R024328,28.61,2024-12-31
P012945,R025345,8.17,2025-05-08
P012946,R000141,23.83,2025-12-12
P012947,R007158,27.46,2026-05-05
P012948,R025310,31.36,2024-06-24
P012949,R018949,7.25,2025-08-25
P012950,R012912,31.15,2026-06-09
P012951,R007123,43.24,2025-12-24
P012952,R024337,19.32,2024-10-18
P012953,R000404,8.95,2026-06-15
P012954,R022579,7.87,2024-11-08
P012955,R025250,11.33,2025-09-11
P012956,R019283,30.86,2025-04-08
P012957,R022772,15.56,2025-11-20
P012958,R014533,11.23,2025-06-11
P012959,R006583,15.43,2024-11-08
P012960,R021029,15.28,2025-12-31
P012961,R015967,10.85,2025-10-24
P012962,R012134,16.28,2025-10-23
P012963,R025269,18.74,2025-04-30
P012964,R018718,7.36,2025-06-15
P012965,R025319,32.97,2025-11-08
P012966,R026586,24.29,2026-03-15
P012967,R014891,5.22,2026-04-26
P012968,R019394,34.0,2026-03-15
P012969,R017656,28.12,2025-04-30
P012970,R028224,40.4,2025-01-10
P012971,R010414,15.81,2025-12-06
P012972,R023051,8.47,2025-06-03
P012973,R012300,8.41,2026-01-06
P012974,R026557,5.78,2024-11-23
P012975,R023929,44.91,2026-04-14
P012976,R015480,37.69,2025-02-23
P012977,R017021,16.11,2025-03-19
P012978,R020388,21.09,2025-03-24
P012979,R004790,25.24,2026-02-03
P012980,R019466,24.43,2025-05-09
P012981,R028483,12.24,2025-12-22
P012982,R019282,20.37,2024-08-21
P012983,R003733,21.36,2024-09-15
P012984,R003412,45.07,2024-06-29
P012985,R021365,18.85,2026-01-03
P012986,R002705,19.06,2025-06-19
P012987,R018771,15.82,2025-09-27
P012988,R009197,10.17,2025-03-02
P012989,R004529,23.86,2024-10-21
P012990,R018099,15.36,2024-12-10
P012991,R007251,6.76,2024-04-11
P012992,R016532,23.91,2026-04-12
P012993,R028111,33.12,2026-04-20
P012994,R026358,14.54,2025-08-15
P012995,R013290,41.75,2024-05-06
P012996,R025953,18.88,2025-07-04
P012997,R012349,13.53,2025-07-17
P012998,R013544,7.25,2026-06-24
P012999,R024459,21.41,2026-06-20
P013000,R027954,41.27,2025-08-25
P013001,R017631,36.14,2025-03-09
P013002,R016797,25.26,2026-06-25
P013003,R028805,19.93,2025-04-12
P013004,R007881,31.52,2025-07-15
P013005,R014064,21.56,2026-03-29
P013006,R029737,35.19,2025-11-21
P013007,R002354,10.3,2025-09-05
P013008,R017070,17.83,2025-07-23
P013009,R008694,18.31,2025-03-17
P013010,R012307,20.99,2026-02-27
P013011,R024752,41.43,2024-07-12
P013012,R006988,9.54,2026-04-26
P013013,R010960,24.64,2025-10-04
P013014,R020822,6.86,2026-01-29
P013015,R021327,5.78,2025-05-05
P013016,R008904,5.44,2024-06-05
P013017,R028374,8.51,2025-01-17
P013018,R029027,24.1,2026-01-29
P013019,R016738,16.39,2026-04-19
P013020,R011315,18.13,2026-03-24
P013021,R021425,21.9,2026-06-08
P013022,R024406,16.76,2025-03-30
P013023,R027054,46.73,2025-04-29
P013024,R022054,8.74,2024-12-08
P013025,R016911,5.43,2024-10-15
P013026,R020345,17.89,2024-09-06
P013027,R013298,35.34,2025-11-23
P013028,R001902,18.17,2025-10-22
P013029,R001199,31.46,2026-01-31
P013030,R009420,12.51,2025-04-04
P013031,R027314,32.19,2024-09-28
P013032,R001192,6.15,2024-09-27
P013033,R014462,34.12,2025-06-23
P013034,R012571,11.4,2026-05-07
P013035,R012571,11.4,2026-05-07
P013036,R011397,6.16,2024-08-17
P013037,R028569,21.67,2025-03-13
P013038,R025906,12.05,2025-05-30
P013039,R023407,34.58,2025-07-08
P013040,R029233,32.47,2025-10-12
P013041,R029957,4.82,2025-05-15
P013042,R000371,30.59,2024-06-17
P013043,R006787,28.91,2024-09-24
P013044,R021647,12.79,2025-09-07
P013045,R000135,29.2,2025-08-01
P013046,R006218,28.08,2026-01-27
P013047,R008063,19.69,2024-05-21
P013048,R021415,12.11,2026-01-04
P013049,R022954,5.75,2025-05-15
P013050,R004242,22.63,2025-07-05
P013051,R011997,13.56,2024-09-30
P013052,R002176,39.89,2026-04-11
P013053,R010249,26.83,2025-04-01
P013054,R000081,24.69,2024-11-07
P013055,R011367,22.19,2025-06-22
P013056,R016039,10.36,2024-01-07
P013057,R016039,10.36,2024-01-07
P013058,R011992,8.06,2024-10-29
P013059,R013050,11.37,2025-03-10
P013060,R025404,24.8,2026-01-02
P013061,R005074,26.54,2026-02-16
P013062,R010266,7.36,2025-07-08
P013063,R014644,20.06,2026-06-01
P013064,R010977,33.38,2025-03-07
P013065,R013012,14.2,2024-12-26
P013066,R022277,15.99,2025-08-07
P013067,R000298,6.38,2026-01-03
P013068,R011562,12.68,2026-06-12
P013069,R012742,8.76,2024-04-01
P013070,R006862,26.94,2026-06-12
P013071,R018165,7.4,2024-10-20
P013072,R004492,28.7,2026-04-08
P013073,R027150,15.4,2024-09-03
P013074,R026431,10.82,2026-02-09
P013075,R029120,35.97,2024-06-10
P013076,R007163,6.74,2025-09-16
P013077,R012264,33.2,2025-02-27
P013078,R021928,38.1,2024-06-24
P013079,R005878,6.94,2025-10-20
P013080,R012806,25.69,2025-05-05
P013081,R012304,22.49,2025-12-17
P013082,R017173,36.76,2024-08-11
P013083,R025596,12.88,2026-06-11
P013084,R005246,26.68,2026-03-06
P013085,R018191,31.14,2025-04-25
P013086,R007245,21.4,2026-06-19
P013087,R024835,47.06,2024-08-08
P013088,R007824,19.44,2024-09-28
P013089,R020736,34.11,2026-02-02
P013090,R013722,13.66,2025-05-10
P013091,R022414,18.0,2025-01-24
P013092,R026905,33.89,2025-07-28
P013093,R003720,21.13,2026-01-14
P013094,R021759,9.04,2025-06-19
P013095,R003286,10.94,2025-09-10
P013096,R016074,38.98,2024-05-10
P013097,R000013,41.03,2025-04-13
P013098,R011790,6.7,2025-12-29
P013099,R006247,6.72,2024-10-10
P013100,R030205,21.83,2025-02-21
P013101,R012961,46.49,2025-01-22
P013102,R009892,29.5,2025-07-12
P013103,R017732,41.24,2025-06-13
P013104,R025567,24.46,2025-09-23
P013105,R012787,9.07,2025-01-12
P013106,R007561,17.99,2024-12-13
P013107,R025785,27.79,2024-05-11
P013108,R013882,23.37,2025-11-25
P013109,R015600,8.38,2026-02-02
P013110,R007002,28.53,2025-04-15
P013111,R009694,35.09,2025-04-21
P013112,R005825,9.78,2024-12-16
P013113,R001567,40.56,2026-04-30
P013114,R014851,22.26,2026-03-24
P013115,R012041,34.71,2025-05-15
P013116,R004064,20.82,2025-01-06
P013117,R019317,18.67,2025-03-25
P013118,R005552,30.34,2024-06-27
P013119,R002178,6.69,2024-09-10
P013120,R027904,35.52,2026-05-28
P013121,R016612,27.68,2024-04-22
P013122,R001577,20.23,2026-02-20
P013123,R017946,14.4,2025-12-31
P013124,R000031,15.12,2024-08-07
P013125,R024601,10.28,2025-03-24
P013126,R001332,9.25,2025-08-02
P013127,R029507,29.56,2026-02-10
P013128,R000515,32.96,2024-09-23
P013129,R001315,24.75,2025-05-01
P013130,R003641,35.73,2025-04-18
P013131,R020612,31.84,2025-04-08
P013132,R017957,18.73,2025-09-23
P013133,R012606,30.68,2025-11-12
P013134,R008080,5.48,2024-09-02
P013135,R020208,14.64,2026-01-30
P013136,R013007,40.24,2026-03-17
P013137,R020780,20.98,2024-09-11
P013138,R026425,22.23,2025-07-18
P013139,R025199,22.3,2026-02-21
P013140,R014639,35.1,2025-10-31
P013141,R014731,38.56,2025-08-29
P013142,R010410,7.26,2024-12-28
P013143,R000181,31.84,2025-02-12
P013144,R029730,7.94,2026-06-25
P013145,R013907,14.97,2024-12-03
P013146,R003152,10.34,2025-01-12
P013147,R023770,41.85,2026-05-12
P013148,R006675,15.14,2025-01-02
P013149,R012159,20.58,2025-08-19
P013150,R004270,15.67,2024-05-16
P013151,R002266,27.45,2024-12-29
P013152,R010654,33.49,2025-11-04
P013153,R001504,16.44,2024-10-08
P013154,R026265,24.9,2026-02-15
P013155,R017370,12.92,2024-11-04
P013156,R014899,11.26,2025-08-06
P013157,R011598,36.6,2025-08-27
P013158,R013948,24.72,2025-11-14
P013159,R021085,24.13,2025-02-08
P013160,R018988,10.23,2025-04-16
P013161,R008374,7.06,2025-01-01
P013162,R015300,33.64,2025-02-13
P013163,R018210,35.62,2024-11-21
P013164,R026954,31.28,2026-01-10
P013165,R010388,40.19,2025-08-24
P013166,R008007,22.23,2026-02-08
P013167,R012003,7.53,2025-02-04
P013168,R003034,9.29,2024-07-29
P013169,R009903,30.81,2026-02-15
P013170,R012372,5.32,2025-08-23
P013171,R001208,12.32,2025-04-30
P013172,R011010,40.2,2026-01-31
P013173,R000888,32.59,2026-02-27
P013174,R012074,6.83,2025-01-15
P013175,R023850,21.24,2024-09-17
P013176,R028035,27.88,2025-06-25
P013177,R013839,7.41,2025-03-30
P013178,R022796,9.96,2025-07-17
P013179,R012015,32.84,2025-12-06
P013180,R027565,38.72,2025-02-11
P013181,R022869,41.39,2026-05-21
P013182,R023973,34.56,2026-01-18
P013183,R026255,12.16,2025-08-11
P013184,R000042,36.11,2025-11-20
P013185,R021155,13.92,2024-10-07
P013186,R021475,43.22,2025-05-24
P013187,R004381,29.61,2025-07-05
P013188,R004181,14.78,2026-02-21
P013189,R010445,11.93,2026-05-26
P013190,R025030,34.52,2025-12-10
P013191,R016608,5.28,2024-10-12
P013192,R027139,24.29,2025-06-19
P013193,R004844,33.89,2025-07-15
P013194,R027370,4.89,2026-05-11
P013195,R027434,8.56,2026-02-23
P013196,R021039,21.52,2025-06-23
P013197,R019782,25.87,2024-12-28
P013198,R022700,6.21,2026-04-02
P013199,R015918,40.32,2025-10-04
P013200,R018713,21.48,2025-11-01
P013201,R021773,35.42,2026-03-14
P013202,R020495,37.26,2024-05-23
P013203,R015671,26.1,2024-05-20
P013204,R000502,40.28,2025-06-07
P013205,R016276,8.19,2025-11-30
P013206,R001634,37.52,2025-04-15
P013207,R028762,11.46,2025-01-12
P013208,R017905,27.42,2024-08-18
P013209,R019953,30.4,2025-03-17
P013210,R018434,32.6,2024-08-25
P013211,R008303,8.02,2025-06-29
P013212,R029837,32.33,2024-08-01
P013213,R012901,28.3,2025-07-16
P013214,R017284,12.89,2025-08-29
P013215,R027533,41.55,2024-04-18
P013216,R002865,36.9,2026-02-12
P013217,R006175,26.52,2025-05-27
P013218,R024154,11.42,2025-06-16
P013219,R007036,40.95,2025-09-12
P013220,R019667,38.53,2026-01-16
P013221,R009884,22.54,2024-05-28
P013222,R019824,30.99,2025-09-08
P013223,R025072,15.06,2024-04-26
P013224,R006943,22.19,2025-09-19
P013225,R027476,19.39,2025-08-31
P013226,R019840,27.97,2026-06-25
P013227,R020775,46.07,2024-09-24
P013228,R014666,21.15,2025-05-16
P013229,R024870,36.17,2025-12-17
P013230,R010370,9.91,2025-06-19
P013231,R025689,16.57,2025-07-26
P013232,R000367,35.73,2026-01-29
P013233,R019229,23.77,2025-03-06
P013234,R020817,26.04,2025-10-06
P013235,R008435,19.53,2025-09-30
P013236,R025458,33.19,2024-12-23
P013237,R022323,8.77,2025-12-20
P013238,R015458,10.03,2025-05-28
P013239,R008417,9.93,2026-04-13
P013240,R024251,5.89,2025-03-26
P013241,R010016,18.79,2026-04-19
P013242,R021358,8.94,2024-12-18
P013243,R029258,33.96,2024-11-10
P013244,R016909,15.18,2025-08-23
P013245,R015855,17.98,2025-10-03
P013246,R015552,10.47,2025-09-12
P013247,R025076,13.24,2025-07-22
P013248,R018042,5.1,2026-05-02
P013249,R029534,29.73,2024-11-15
P013250,R017753,22.69,2026-01-21
P013251,R016103,23.38,2024-11-22
P013252,R006095,34.51,2025-07-22
P013253,R001815,27.64,2024-04-27
P013254,R012296,43.71,2025-07-07
P013255,R024557,34.89,2024-10-02
P013256,R015166,8.88,2025-10-13
P013257,R018593,32.13,2025-06-28
P013258,R029151,42.23,2025-11-20
P013259,R019228,29.67,2025-10-18
P013260,R017695,14.82,2025-02-04
P013261,R015666,21.87,2026-05-01
P013262,R027967,18.02,2025-06-09
P013263,R020294,22.02,2024-06-20
P013264,R016367,32.8,2026-02-21
P013265,R029606,20.45,2025-01-11
P013266,R009478,12.26,2024-12-31
P013267,R001584,5.52,2026-02-03
P013268,R015520,17.92,2024-06-11
P013269,R028619,13.01,2026-05-25
P013270,R019927,14.26,2024-07-01
P013271,R002639,34.74,2025-05-16
P013272,R005522,24.82,2024-09-23
P013273,R015802,14.6,2025-12-18
P013274,R001954,13.37,2025-12-29
P013275,R028142,9.29,2025-08-01
P013276,R009009,14.56,2025-01-18
P013277,R004283,35.48,2025-05-25
P013278,R008298,7.46,2025-05-10
P013279,R023667,41.16,2025-06-25
P013280,R029954,19.23,2025-11-14
P013281,R001927,5.7,2026-03-18
P013282,R001927,5.7,2026-03-18
P013283,R020457,23.85,2025-12-26
P013284,R004153,23.67,2026-01-28
P013285,R022240,26.34,2026-01-25
P013286,R029413,21.1,2024-07-09
P013287,R020926,7.3,2024-11-26
P013288,R000668,32.37,2026-06-28
P013289,R013504,13.66,2026-03-09
P013290,R019347,5.65,2025-10-23
P013291,R026563,16.88,2025-01-22
P013292,R010623,8.85,2025-04-02
P013293,R003302,45.32,2026-05-20
P013294,R024789,27.37,2025-08-26
P013295,R011073,28.48,2024-12-07
P013296,R019770,33.82,2026-04-25
P013297,R007349,11.28,2026-05-19
P013298,R022393,32.2,2026-02-19
P013299,R004109,39.58,2025-03-26
P013300,R001965,11.84,2026-04-09
P013301,R016809,28.58,2025-12-09
P013302,R021065,13.0,2024-09-25
P013303,R013082,35.14,2024-05-01
P013304,R029278,22.83,2026-03-23
P013305,R026312,13.76,2025-03-05
P013306,R026530,27.23,2025-02-13
P013307,R014958,11.0,2025-09-10
P013308,R023355,18.79,2025-01-10
P013309,R007675,22.03,2025-09-01
P013310,R014443,17.73,2025-11-08
P013311,R013154,25.02,2025-12-13
P013312,R000208,16.34,2025-02-08
P013313,R005608,38.92,2025-07-27
P013314,R025452,19.01,2025-11-19
P013315,R011676,18.48,2025-06-17
P013316,R010782,22.89,2025-03-30
P013317,R021918,28.14,2024-07-21
P013318,R003136,20.0,2025-06-05
P013319,R007125,18.28,2026-03-29
P013320,R029699,18.1,2026-01-07
P013321,R028617,7.67,2024-10-28
P013322,R001578,32.44,2025-11-20
P013323,R006799,25.83,2026-02-12
P013324,R026704,11.25,2025-04-05
P013325,R013724,12.46,2025-11-11
P013326,R000901,34.96,2026-03-15
P013327,R021967,41.4,2025-09-30
P013328,R026575,8.56,2025-02-25
P013329,R014807,23.83,2025-02-10
P013330,R013000,22.95,2025-09-09
P013331,R013470,23.85,2025-12-25
P013332,R016817,43.52,2025-09-29
P013333,R023919,6.66,2025-12-21
P013334,R025454,40.38,2024-08-30
P013335,R006699,20.07,2025-07-22
P013336,R000979,14.02,2025-10-27
P013337,R014095,18.9,2025-05-18
P013338,R029519,35.32,2025-09-10
P013339,R024551,36.31,2025-09-22
P013340,R019848,28.21,2025-05-22
P013341,R028430,46.41,2026-01-06
P013342,R026399,33.5,2025-04-14
P013343,R002095,25.18,2026-06-13
P013344,R006090,26.0,2025-08-25
P013345,R025664,14.86,2025-02-19
P013346,R025387,36.25,2024-12-17
P013347,R019856,8.6,2025-01-15
P013348,R019362,28.71,2024-08-11
P013349,R019777,30.7,2024-06-01
P013350,R002736,15.89,2025-04-08
P013351,R026825,17.17,2025-12-11
P013352,R018618,12.24,2025-09-04
P013353,R001193,39.21,2025-12-23
P013354,R020154,33.54,2026-03-15
P013355,R028261,31.33,2025-01-08
P013356,R019416,34.88,2024-06-06
P013357,R015402,20.85,2025-05-07
P013358,R015988,30.87,2025-02-01
P013359,R021748,10.28,2025-12-04
P013360,R025823,40.33,2025-07-31
P013361,R011501,15.94,2025-03-07
P013362,R002760,32.23,2025-03-25
P013363,R018898,19.63,2025-09-13
P013364,R023039,19.01,2025-12-09
P013365,R021214,28.77,2025-05-19
P013366,R005035,27.23,2026-02-21
P013367,R005200,29.11,2026-04-26
P013368,R019479,35.47,2025-04-11
P013369,R018127,26.46,2024-09-15
P013370,R001076,15.44,2025-04-24
P013371,R002576,22.64,2025-08-02
P013372,R011596,20.5,2025-02-13
P013373,R012400,6.42,2025-09-13
P013374,R010332,40.86,2025-02-04
P013375,R015004,32.67,2024-12-15
P013376,R018653,34.99,2024-12-20
P013377,R018034,16.98,2024-07-23
P013378,R012969,32.42,2026-04-17
P013379,R023302,24.32,2025-03-26
P013380,R019665,13.45,2026-01-24
P013381,R015449,6.62,2024-06-01
P013382,R029536,33.96,2026-01-21
P013383,R022187,18.77,2025-03-15
P013384,R025445,5.83,2025-07-30
P013385,R007143,23.78,2025-07-06
P013386,R019057,11.67,2024-06-28
P013387,R026017,37.92,2026-01-23
P013388,R014793,46.62,2024-09-25
P013389,R000197,21.45,2026-03-28
P013390,R004349,23.68,2025-10-26
P013391,R004759,26.57,2025-08-05
P013392,R011410,13.11,2025-04-21
P013393,R009754,5.27,2025-09-27
P013394,R014649,15.79,2026-05-23
P013395,R004805,28.43,2025-10-25
P013396,R013113,19.27,2025-11-03
P013397,R008987,42.88,2024-10-01
P013398,R005841,33.17,2025-03-06
P013399,R029847,7.15,2024-10-02
P013400,R022315,28.9,2025-10-14
P013401,R025170,11.68,2024-12-12
P013402,R021589,27.0,2024-09-17
P013403,R020925,36.67,2026-05-30
P013404,R020167,25.52,2024-12-30
P013405,R003694,10.73,2025-12-12
P013406,R014408,5.06,2025-09-07
P013407,R027257,31.23,2026-03-15
P013408,R015837,47.22,2025-05-09
P013409,R025021,7.16,2025-06-26
P013410,R018845,34.95,2025-10-29
P013411,R002493,9.88,2024-12-24
P013412,R007170,30.54,2025-02-24
P013413,R029442,16.58,2026-01-21
P013414,R006900,15.71,2025-10-13
P013415,R012721,32.21,2024-12-01
P013416,R015686,20.53,2026-05-15
P013417,R001109,19.76,2025-04-07
P013418,R023324,34.0,2024-11-20
P013419,R014355,13.21,2025-09-13
P013420,R017327,18.96,2026-01-21
P013421,R017108,7.57,2025-07-15
P013422,R015687,24.73,2025-01-14
P013423,R029755,11.43,2026-01-31
P013424,R001593,17.31,2024-06-16
