ride_id,user_id,ride_date,city,distance_km,fare_amount,payment_method,status
R013528,U00707,2024-12-07,Munich,17.6,26.29,paypal,completed
R021028,U01819,2025-02-05,Munich,7.6,11.44,card,cancelled
R021355,U00092,2024-12-16,Cologne,16.5,23.91,card,completed
R013337,U01448,2025-10-03,Hamburg,4.8,2.4,apple_pay,cancelled
R020936,U00858,2025-07-08,Hamburg,4.3,2.4,paypal,cancelled
R001033,U01891,2025-11-20,Hamburg,21.6,32.32,apple_pay,completed
R023481,U01851,2025-12-18,Cologne,7.9,12.55,apple_pay,completed
R016864,U01894,2026-05-29,Frankfurt,6.0,12.4,cash,completed
R024677,U01421,2026-04-30,Frankfurt,5.3,0.71,apple_pay,cancelled
R010699,U00251,2025-12-27,Frankfurt,16.5,28.9,cash,completed
R029002,U01881,2024-03-05,Hamburg,24.7,39.43,cash,completed
R007112,U01253,2024-10-30,Frankfurt,20.4,35.21,apple_pay,completed
R006774,U00878,2025-07-31,Berlin,19.8,33.14,apple_pay,completed
R001224,U00750,2024-07-18,Frankfurt,12.5,2.29,card,cancelled
R016837,U00431,2024-09-12,Munich,4.2,8.76,card,completed
R002053,U00813,2025-11-23,Hamburg,12.7,23.28,paypal,completed
R021035,U01448,2025-08-12,Cologne,25.8,44.35,card,completed
R005592,U00758,2024-05-09,Frankfurt,1.8,5.59,apple_pay,completed
R016862,U00738,2024-12-16,Frankfurt,19.4,29.11,cash,completed
R011516,U01754,2026-04-20,Hamburg,14.6,3.21,paypal,cancelled
R015370,U00210,2024-05-26,Frankfurt,12.4,20.49,cash,completed
R018849,U01466,2026-05-10,Hamburg,21.1,0.51,cash,cancelled
R002925,U01923,2024-10-02,Munich,24.3,34.61,card,completed
R025444,U00536,2026-03-27,Frankfurt,22.2,38.31,cash,completed
R023235,U01904,2024-09-25,Munich,4.1,8.87,cash,completed
R022788,U00411,2024-12-16,Munich,23.1,38.66,paypal,completed
R011770,U00081,2025-08-31,Frankfurt,16.7,22.89,card,completed
R027632,U00589,2025-02-03,Berlin,20.6,30.5,paypal,completed
R029264,U01397,2026-03-13,Frankfurt,15.6,22.84,card,completed
R010691,U00981,2025-07-14,Munich,10.8,16.86,paypal,completed
R000226,U01743,2025-01-07,Cologne,22.6,39.11,paypal,completed
R006215,U00755,2026-04-10,Hamburg,7.3,12.67,cash,completed
R020697,U00481,2026-03-29,Frankfurt,12.6,19.42,card,completed
R027481,U00698,2026-05-18,Berlin,3.4,8.4,paypal,completed
R022975,U00634,2025-06-16,Hamburg,21.2,27.34,cash,completed
R008168,U00668,2024-04-14,Munich,26.8,44.97,cash,completed
R004737,U01044,2025-01-07,Frankfurt,10.3,18.36,paypal,completed
R008331,U01971,2024-12-09,Frankfurt,11.7,21.3,cash,completed
R017185,U00584,2026-03-15,Berlin,1.7,5.6,paypal,completed
R025412,U01107,2026-03-16,Frankfurt,12.5,22.56,cash,completed
R027367,U00858,2025-06-13,Munich,20.0,32.14,card,completed
R028575,U01029,2025-02-24,Berlin,25.2,33.1,paypal,completed
R006487,U01391,2025-10-25,Munich,19.3,2.18,apple_pay,cancelled
R025205,U01333,2024-07-20,Munich,11.1,20.68,cash,completed
R012147,U01032,2026-03-30,Frankfurt,16.6,29.27,apple_pay,completed
R027436,U00019,2024-08-18,Hamburg,2.4,7.08,card,completed
R011947,U00215,2026-02-16,Hamburg,16.2,28.3,apple_pay,completed
R014974,U00395,2026-06-25,Hamburg,17.9,25.56,paypal,completed
R003276,U01961,2026-06-18,Berlin,2.3,3.33,card,cancelled
R014751,U00831,2025-08-21,Berlin,9.1,15.54,card,completed
R005470,U01646,2025-06-01,Frankfurt,27.2,45.63,paypal,completed
R026938,U01406,2025-10-01,Cologne,1.3,5.06,cash,completed
R009621,U00877,2025-08-16,Cologne,10.8,18.3,paypal,completed
R011322,U01699,2025-02-19,Munich,26.9,33.81,card,completed
R005075,U00458,2025-05-26,Cologne,10.3,15.56,cash,completed
R015532,U01059,2024-10-18,Berlin,4.3,9.17,apple_pay,completed
R015775,U00380,2025-06-14,Berlin,19.3,33.98,apple_pay,completed
R005210,U01206,2025-07-14,Cologne,9.4,16.4,cash,completed
R015249,U01962,2025-12-13,Berlin,11.0,16.89,card,completed
R004275,U00057,2025-08-29,Hamburg,26.0,32.71,card,completed
R003379,U01895,2025-02-01,Hamburg,1.7,5.54,cash,completed
R011818,U00436,2026-06-03,Hamburg,21.5,34.23,card,completed
R003660,U00630,2025-10-21,Berlin,1.7,5.59,card,completed
R002750,U00942,2024-11-14,Berlin,16.1,22.78,card,completed
R006244,U00526,2025-04-28,Cologne,18.9,31.45,card,completed
R024691,U01901,2025-04-08,Cologne,4.8,10.23,card,completed
R028965,U01184,2025-02-25,Munich,25.1,3.42,apple_pay,cancelled
R016928,U01996,2025-02-25,Munich,23.8,41.44,card,completed
R016250,U01561,2024-08-16,Berlin,22.0,35.64,card,completed
R001632,U01939,2025-04-02,Berlin,11.6,16.67,paypal,completed
R028152,U01352,2026-02-27,Frankfurt,23.9,40.02,paypal,completed
R000204,U01285,2024-04-28,Frankfurt,2.4,6.58,apple_pay,completed
R011703,U00579,2025-01-28,Frankfurt,5.4,10.4,apple_pay,completed
R012903,U01927,2026-02-17,Berlin,24.0,41.61,cash,completed
R002605,U01907,2024-05-18,Munich,14.8,22.54,card,completed
R004693,U01716,2025-02-03,Munich,14.0,23.06,apple_pay,completed
R019327,U00613,2026-03-15,Frankfurt,9.1,13.83,cash,completed
R029569,U01018,2025-03-23,Hamburg,27.1,36.83,card,completed
R025424,U01997,2025-09-01,Frankfurt,19.5,29.93,cash,completed
R029805,U00728,2025-02-17,Cologne,17.3,30.81,paypal,completed
R015006,U01124,2024-06-06,Cologne,15.2,26.17,card,completed
R005602,U00169,2025-10-04,Cologne,23.2,29.26,paypal,completed
R020389,U00934,2025-04-03,Hamburg,2.4,6.53,apple_pay,completed
R016997,U00288,2025-11-15,Munich,27.4,46.0,paypal,completed
R021927,U01570,2026-04-13,Munich,23.3,39.49,cash,completed
R007500,U01318,2026-02-22,Cologne,24.7,33.29,cash,completed
R024184,U01656,2026-01-07,Munich,17.5,31.22,card,completed
R029051,U01326,2024-02-06,Cologne,5.8,12.63,paypal,completed
R021701,U01285,2024-02-29,Munich,3.9,8.52,paypal,completed
R005471,U01428,2026-04-03,Hamburg,4.5,0.31,cash,cancelled
R009745,U00581,2024-10-23,Cologne,9.5,18.31,apple_pay,completed
R020927,U00289,2025-02-18,Hamburg,13.9,20.37,paypal,completed
R016784,U00421,2026-04-08,Frankfurt,16.2,25.54,apple_pay,completed
R000713,U01195,2025-02-18,Berlin,9.2,17.41,cash,completed
R016172,U01932,2025-07-12,Berlin,10.6,16.61,apple_pay,completed
R005442,U00798,2025-09-19,Frankfurt,1.5,15.05,apple_pay,cancelled
R010163,U01979,2025-09-13,Munich,20.5,34.23,card,completed
R015900,U01950,2024-09-15,Frankfurt,9.6,17.64,card,completed
R029925,U00751,2025-06-15,Cologne,25.1,0.41,cash,cancelled
R013080,U01982,2025-01-21,Frankfurt,14.6,23.2,card,completed
R012874,U00523,2024-12-21,Munich,10.1,16.06,apple_pay,completed
R011424,U00460,2026-02-23,Cologne,18.3,31.6,card,completed
R009765,U01876,2024-10-16,Frankfurt,15.5,22.86,apple_pay,completed
R000724,U00841,2025-09-28,Munich,8.4,13.53,card,completed
R005448,U01626,2025-10-19,Hamburg,8.6,1.05,apple_pay,cancelled
R029793,U01173,2025-12-01,Cologne,19.6,34.3,paypal,completed
R020651,U00257,2024-04-26,Frankfurt,14.1,23.57,paypal,completed
R011944,U00765,2026-05-06,Frankfurt,15.2,23.91,apple_pay,completed
R012740,U00399,2025-05-16,Hamburg,12.6,22.89,card,completed
R005547,U00632,2025-11-03,Cologne,13.4,21.22,apple_pay,completed
R004811,U01775,2024-10-09,Berlin,8.0,14.72,card,completed
R026976,U01353,2026-02-27,Frankfurt,13.4,19.71,card,completed
R000459,U01070,2025-10-31,Cologne,25.6,40.91,card,completed
R010548,U01871,2025-06-19,Munich,17.8,25.72,paypal,completed
R002877,U01169,2025-10-29,Cologne,27.9,36.37,card,completed
R017158,U00374,2024-11-15,Hamburg,21.8,28.59,apple_pay,completed
R009079,U01670,2024-11-01,Munich,15.7,28.23,cash,completed
R028642,U01577,2024-04-27,Cologne,3.4,8.79,paypal,completed
R027416,U01306,2025-11-28,Munich,4.4,9.42,paypal,completed
R001142,U00453,2025-01-23,Frankfurt,1.8,1.39,apple_pay,cancelled
R026067,U00389,2024-04-25,Frankfurt,20.4,1.95,apple_pay,cancelled
R017104,U00215,2025-11-12,Munich,27.9,44.73,card,completed
R006694,U00860,2025-11-18,Cologne,2.4,6.57,apple_pay,completed
R010498,U00247,2026-01-02,Berlin,4.8,10.32,card,completed
R004911,U01562,2025-02-05,Munich,24.4,34.46,paypal,completed
R019074,U01313,2025-11-18,Munich,17.5,24.16,paypal,completed
R018011,U00638,2025-10-08,Hamburg,21.8,37.9,cash,completed
R029909,U01450,2026-03-04,Munich,18.7,28.45,cash,completed
R021658,U01155,2024-04-16,Munich,22.7,38.01,apple_pay,completed
R005674,U01381,2026-06-18,Berlin,15.1,26.26,apple_pay,completed
R023033,U01813,2024-10-17,Berlin,4.0,0.39,paypal,cancelled
R011469,U01968,2026-03-14,Cologne,22.3,32.84,paypal,completed
R014044,U00780,2024-09-29,Frankfurt,14.3,23.9,cash,completed
R002976,U01826,2025-01-17,Frankfurt,19.4,28.74,apple_pay,completed
R015704,U00771,2025-10-20,Frankfurt,9.3,15.6,cash,completed
R019144,U01407,2024-11-27,Hamburg,9.2,18.05,paypal,completed
R020530,U01368,2026-01-10,Munich,24.9,40.51,card,completed
R025050,U01763,2025-07-25,Cologne,21.9,37.41,apple_pay,completed
R016275,U01795,2026-03-20,Munich,7.5,15.1,card,completed
R028910,U01510,2026-02-16,Munich,6.3,12.47,apple_pay,completed
R003706,U00271,2025-11-15,Munich,3.8,8.33,card,completed
R007821,U00576,2025-12-24,Frankfurt,24.6,39.26,paypal,completed
R017228,U01120,2024-08-26,Berlin,23.1,40.15,cash,completed
R027186,U01054,2026-05-23,Frankfurt,16.6,25.26,apple_pay,completed
R014614,U00812,2024-06-29,Berlin,20.6,32.97,cash,completed
R027820,U01760,2026-03-24,Munich,15.0,1.44,apple_pay,cancelled
R008452,U00694,2026-02-18,Berlin,21.5,32.11,cash,completed
R028503,U00180,2025-02-19,Munich,24.6,37.35,cash,completed
R016631,U00275,2026-02-09,Frankfurt,25.1,35.65,card,completed
R027728,U00552,2024-08-07,Cologne,16.3,25.2,card,completed
R001343,U01926,2025-05-08,Frankfurt,11.1,18.45,paypal,completed
R000096,U00575,2025-11-04,Berlin,23.9,1.23,apple_pay,cancelled
R022768,U00042,2025-04-06,Hamburg,4.0,8.18,apple_pay,completed
R013319,U01054,2026-04-25,Munich,5.0,9.15,paypal,completed
R001190,U00253,2025-08-20,Hamburg,10.6,15.98,cash,completed
R021344,U01811,2025-05-23,Cologne,14.7,23.17,paypal,completed
R027972,U01958,2026-01-04,Munich,5.5,11.05,apple_pay,completed
R015783,U01160,2026-06-29,Cologne,4.3,2.66,cash,cancelled
R004054,U00175,2025-06-20,Berlin,26.2,39.73,apple_pay,completed
R014187,U01966,2025-02-06,Cologne,1.9,5.85,cash,completed
R021075,U01534,2025-11-30,Cologne,25.9,34.57,paypal,completed
R004658,U01413,2025-01-30,Cologne,19.2,33.48,apple_pay,completed
R025253,U00597,2026-02-21,Berlin,18.3,28.98,apple_pay,completed
R003950,U00401,2026-01-12,Hamburg,23.2,31.87,apple_pay,completed
R022089,U00453,2026-01-06,Berlin,16.8,25.44,paypal,completed
R010555,U00019,2024-05-16,Hamburg,15.6,24.28,paypal,completed
R001489,U01622,2025-02-11,Cologne,9.2,16.67,cash,completed
R020202,U00954,2024-04-17,Berlin,25.3,33.14,cash,completed
R021810,U01346,2025-06-14,Berlin,23.0,29.78,apple_pay,completed
R018198,U01261,2025-11-15,Cologne,17.3,25.59,apple_pay,completed
R011700,U00704,2026-05-21,Munich,24.2,30.92,card,completed
R029186,U00216,2026-02-02,Munich,15.9,28.86,apple_pay,completed
R014037,U00132,2025-05-29,Berlin,22.7,35.01,apple_pay,completed
R003288,U00831,2026-04-25,Hamburg,8.5,2.18,card,cancelled
R002348,U01009,2025-07-23,Berlin,14.0,20.9,cash,completed
R007549,U00376,2025-02-17,Frankfurt,16.3,23.62,cash,completed
R027723,U00555,2025-11-24,Munich,24.5,37.43,paypal,completed
R018468,U01070,2025-03-03,Frankfurt,13.6,21.9,apple_pay,completed
R011205,U01223,2026-04-17,Hamburg,18.0,26.3,cash,completed
R008089,U01805,2024-10-08,Munich,20.2,31.75,cash,completed
R024425,U01062,2024-11-08,Munich,20.0,30.18,cash,completed
R006049,U00651,2025-01-23,Frankfurt,19.2,2.72,apple_pay,cancelled
R020442,U00929,2026-01-08,Hamburg,23.7,30.6,cash,completed
R015053,U01730,2025-04-03,Cologne,19.3,33.74,apple_pay,completed
R012111,U01592,2026-03-23,Hamburg,25.8,35.11,apple_pay,completed
R012799,U00435,2024-12-21,Berlin,26.4,39.65,cash,completed
R022968,U01502,2026-05-12,Frankfurt,18.0,30.31,card,completed
R009022,U01510,2025-10-01,Berlin,25.8,32.93,paypal,completed
R013863,U01066,2026-03-13,Frankfurt,26.8,39.06,cash,completed
R010132,U00695,2024-05-18,Frankfurt,19.5,34.08,paypal,completed
R023904,U01294,2025-05-23,Munich,10.1,14.98,cash,completed
R010581,U00017,2026-05-05,Cologne,23.7,0.03,cash,cancelled
R008936,U01034,2025-02-11,Berlin,6.3,12.85,card,completed
R008161,U01131,2025-10-26,Munich,7.4,13.08,cash,completed
R009604,U01584,2026-01-26,Hamburg,9.2,13.87,paypal,completed
R029349,U01283,2025-09-16,Hamburg,4.8,10.22,cash,completed
R002786,U00010,2026-06-25,Hamburg,16.6,21.76,apple_pay,completed
R018785,U01322,2025-09-04,Hamburg,20.3,33.45,cash,completed
R027893,U00838,2026-01-11,Frankfurt,12.8,3.24,cash,cancelled
R002147,U01744,2025-08-14,Berlin,20.9,34.98,cash,completed
R009343,U01833,2024-01-09,Cologne,24.0,40.81,apple_pay,completed
R017464,U00021,2025-10-22,Hamburg,9.0,17.26,apple_pay,completed
R009388,U00790,2024-08-09,Cologne,21.6,31.49,apple_pay,completed
R018291,U00633,2025-07-26,Hamburg,11.4,19.4,card,completed
R021297,U00693,2025-06-09,Munich,16.8,26.48,apple_pay,completed
R015645,U01106,2025-08-28,Cologne,9.4,16.27,apple_pay,completed
R004146,U00633,2025-08-04,Hamburg,6.9,12.8,card,completed
R008667,U00300,2025-01-29,Berlin,6.2,10.66,apple_pay,completed
R016634,U01497,2024-12-17,Frankfurt,1.9,5.9,apple_pay,completed
R008611,U00172,2026-02-18,Hamburg,17.6,26.66,paypal,completed
R002007,U00396,2025-02-23,Frankfurt,3.9,9.5,paypal,completed
R001755,U01829,2025-11-24,Berlin,10.9,1.46,apple_pay,cancelled
R019707,U01405,2025-07-31,Frankfurt,1.8,5.81,apple_pay,completed
R017399,U00969,2025-05-19,Munich,23.6,40.58,apple_pay,completed
R005775,U01112,2026-01-14,Munich,12.2,22.09,cash,completed
R005400,U01362,2026-02-24,Cologne,21.8,1.59,cash,cancelled
R001227,U01205,2024-07-01,Munich,12.4,19.87,apple_pay,completed
R003835,U00758,2024-11-07,Hamburg,15.7,24.33,card,completed
R029972,U00919,2026-01-02,Cologne,6.2,12.42,card,completed
R000394,U00008,2024-09-17,Berlin,23.1,32.13,cash,completed
R004100,U01039,2026-05-25,Munich,11.4,18.51,card,completed
R013745,U00201,2025-05-06,Hamburg,19.5,28.23,paypal,completed
R003633,U01114,2025-07-15,Cologne,21.0,33.86,paypal,completed
R000667,U01709,2025-09-19,Cologne,3.2,8.53,card,completed
R029105,U01189,2024-11-18,Berlin,9.3,17.94,cash,completed
R009463,U00805,2025-05-31,Hamburg,14.4,23.34,card,completed
R007352,U01766,2026-06-04,Frankfurt,20.6,35.59,apple_pay,completed
R007705,U01550,2024-12-02,Hamburg,7.8,14.67,apple_pay,completed
R022142,U01386,2026-04-11,Munich,6.0,3.27,card,cancelled
R014380,U01560,2025-08-01,Cologne,8.2,14.32,card,completed
R006985,U00392,2025-10-01,Hamburg,26.5,41.56,cash,completed
R027388,U01010,2025-09-05,Cologne,18.4,27.83,apple_pay,completed
R011590,U00645,2024-11-14,Frankfurt,8.5,13.01,apple_pay,completed
R018383,U00287,2024-09-11,Frankfurt,23.1,35.87,card,completed
R018446,U00173,2024-08-07,Munich,26.3,38.14,cash,completed
R008212,U00386,2025-08-23,Frankfurt,13.1,24.11,paypal,completed
R023606,U01564,2025-08-11,Munich,1.8,5.78,card,completed
R017986,U00653,2026-04-27,Frankfurt,2.0,0.23,cash,cancelled
R022854,U01649,2026-05-02,Frankfurt,25.1,39.04,apple_pay,completed
R028605,U00061,2026-01-16,Hamburg,25.4,37.78,cash,completed
R023723,U00294,2026-06-18,Frankfurt,17.9,23.93,cash,completed
R029168,U01489,2025-08-21,Munich,15.2,20.93,cash,completed
R028732,U00415,2026-02-06,Hamburg,21.9,31.88,apple_pay,completed
R012527,U01859,2024-08-02,Frankfurt,26.8,33.73,cash,completed
R025856,U00037,2025-12-23,Munich,24.1,33.79,paypal,completed
R007385,U00311,2024-10-14,Cologne,15.0,20.29,apple_pay,completed
R025190,U00674,2025-09-01,Frankfurt,13.8,24.55,apple_pay,completed
R008799,U01655,2026-01-15,Cologne,2.8,6.97,cash,completed
R007582,U00591,2026-01-06,Cologne,17.5,26.08,apple_pay,completed
R001627,U00568,2025-04-16,Hamburg,7.7,15.43,card,completed
R015322,U00148,2025-12-16,Hamburg,14.7,24.72,cash,completed
R019925,U00074,2025-10-01,Berlin,4.6,8.58,apple_pay,completed
R007345,U00952,2025-10-16,Cologne,18.9,26.65,card,completed
R002638,U00279,2025-07-03,Cologne,19.1,24.79,paypal,completed
R009509,U01176,2025-05-30,Munich,2.8,13.96,apple_pay,cancelled
R019221,U01635,2026-01-28,Munich,1.9,6.14,paypal,completed
R008910,U01138,2025-12-14,Munich,,25.96,card,completed
R025552,U00062,2025-07-17,Berlin,6.5,11.93,cash,completed
R023782,U01465,2026-05-12,Berlin,4.1,9.07,apple_pay,completed
R029110,U01752,2025-11-08,Cologne,9.7,15.44,paypal,completed
R027884,U00800,2024-12-17,Cologne,3.9,8.17,paypal,completed
R022982,U01988,2025-02-18,Frankfurt,5.7,10.32,paypal,completed
R008242,U01473,2025-06-26,Frankfurt,3.0,7.64,card,completed
R024279,U01335,2024-06-10,Berlin,6.6,10.95,card,completed
R012932,U00298,2025-01-17,Hamburg,18.3,31.26,card,completed
R016783,U01781,2026-01-01,Cologne,22.7,34.43,cash,completed
R007448,U01849,2025-01-28,Cologne,24.0,41.28,card,completed
R015638,U01555,2026-04-06,Berlin,12.2,18.1,apple_pay,completed
R001851,U00887,2026-01-29,Cologne,20.1,28.59,card,completed
R009233,U00447,2026-04-30,Cologne,15.3,21.03,paypal,completed
R015667,U00995,2025-12-15,Hamburg,19.7,32.7,paypal,completed
R029183,U00486,2025-04-06,Berlin,23.8,36.73,cash,completed
R022882,U01475,2025-08-27,Berlin,17.0,27.74,paypal,completed
R011066,U00370,2025-04-14,Hamburg,27.1,34.69,cash,completed
R004316,U00527,2024-11-02,Munich,25.2,37.75,apple_pay,completed
R028153,U01084,2025-11-27,Berlin,17.8,28.8,card,completed
R016348,U01871,2025-06-19,Berlin,12.8,22.22,apple_pay,completed
R026274,U00289,2025-02-23,Hamburg,11.4,21.05,apple_pay,completed
R000905,U00611,2024-05-15,Munich,18.8,27.69,card,completed
R011025,U00140,2025-12-29,Munich,15.5,24.85,apple_pay,completed
R007503,U00783,2024-12-16,Cologne,19.1,26.58,paypal,completed
R009992,U00431,2024-07-06,Berlin,6.1,11.2,apple_pay,completed
R024183,U00797,2024-12-02,Berlin,22.9,29.63,cash,completed
R003169,U01587,2024-12-11,Cologne,27.4,35.66,card,completed
R007597,U01833,2024-01-11,Cologne,3.1,7.77,cash,completed
R016690,U01078,2024-05-06,Munich,25.0,34.35,apple_pay,completed
R021573,U00761,2025-07-09,Munich,10.3,18.79,card,completed
R010741,U00744,2026-03-26,Hamburg,23.4,33.91,paypal,completed
R001642,U01740,2025-04-13,Hamburg,20.8,32.62,card,completed
R021998,U01166,2025-11-22,Cologne,,31.15,cash,completed
R009759,U01136,2025-06-25,Munich,25.2,-34.23,paypal,completed
R013512,U00596,2025-11-03,Berlin,22.5,31.51,card,completed
R022205,U01972,2025-12-27,Berlin,24.1,37.12,apple_pay,completed
R027214,U01172,2026-04-13,Cologne,,13.28,card,completed
R015020,U01849,2024-08-08,Berlin,10.5,18.29,paypal,completed
R006516,U01866,2026-04-23,Berlin,16.8,28.89,apple_pay,completed
R018736,U00333,2025-12-18,Hamburg,14.4,25.8,paypal,completed
R005485,U01348,2024-09-26,Munich,8.6,14.94,cash,completed
R013637,U00177,2025-04-06,Munich,18.7,28.67,apple_pay,completed
R028785,U00774,2024-12-17,Cologne,27.4,41.21,card,completed
R015392,U01320,2025-08-31,Frankfurt,7.9,15.15,apple_pay,completed
R009453,U00348,2026-05-30,Munich,14.0,21.34,card,completed
R025116,U00318,2025-09-01,Berlin,20.9,30.35,cash,completed
R012479,U01488,2024-07-11,Hamburg,7.7,15.58,apple_pay,completed
R010708,U01612,2025-11-07,Berlin,27.4,44.1,cash,completed
R002785,U01687,2025-07-25,Frankfurt,22.2,30.84,apple_pay,completed
R017781,U01388,2025-01-05,Hamburg,23.1,33.21,cash,completed
R014715,U00750,2024-06-19,Munich,2.0,6.42,card,completed
R024927,U01409,2025-04-01,Cologne,9.5,18.47,card,completed
R027124,U01729,2025-03-23,Berlin,24.9,39.17,card,completed
R021380,U01624,2025-07-18,Munich,23.5,35.66,paypal,completed
R009345,U00102,2026-01-09,Berlin,,28.75,paypal,completed
R002123,U00437,2025-12-28,Cologne,26.1,36.5,card,completed
R015679,U01667,2025-12-21,Cologne,27.9,40.15,card,completed
R004393,U00010,2026-06-06,Cologne,3.4,7.64,cash,completed
R026806,U01713,2025-02-20,Berlin,17.0,26.89,paypal,completed
R012572,U01643,2026-03-15,Cologne,11.5,17.32,apple_pay,completed
R026405,U00200,2025-09-03,Berlin,12.2,17.95,cash,completed
R002061,U01529,2025-12-21,Hamburg,22.4,31.53,cash,completed
R019104,U00605,2026-05-24,Munich,26.0,38.67,cash,completed
R024840,U00254,2025-09-13,Berlin,27.2,44.22,paypal,completed
R013164,U00971,2026-06-07,Cologne,1.4,5.15,apple_pay,completed
R026564,U01023,2026-04-19,Frankfurt,12.5,18.66,card,completed
R023887,U01648,2025-12-09,Cologne,12.7,17.95,cash,completed
R018247,U00536,2025-09-12,Hamburg,2.8,7.86,apple_pay,completed
R027107,U00791,2025-01-04,Frankfurt,26.4,34.84,cash,completed
R029001,U01359,2024-06-18,Hamburg,21.3,30.94,apple_pay,completed
R001834,U01120,2025-06-23,Berlin,5.4,10.99,cash,completed
R015384,U00947,2025-10-11,Munich,26.7,46.07,card,completed
R009277,U01248,2025-07-23,Frankfurt,12.4,2.82,apple_pay,cancelled
